DATE,all_time_change
2016/5/25 15:30,46.92
2016/5/26 15:30,37.62
2016/5/27 15:30,35.44
2016/5/28 15:30,32.41
2016/5/29 15:30,34.16
2016/5/30 15:30,34.42
2016/5/31 15:30,35.23
2016/6/1 15:30,35.8
2016/6/2 15:30,36.5
2016/6/3 15:30,37.71
2016/6/4 15:30,38.88
2016/6/5 15:30,37.93
2016/6/6 15:30,37.18
2016/6/7 15:30,36.39
2016/6/8 15:30,35.45
2016/6/9 15:30,34.48
2016/6/10 15:30,33.73
2016/6/11 15:30,32.97
2016/6/12 15:30,32.02
2016/6/13 15:30,30.96
2016/6/14 15:30,29.9
2016/6/15 15:30,29.9
2016/6/16 15:30,29.9
2016/6/17 15:30,27.94
2016/6/18 15:30,27.24
2016/6/19 15:30,26.43
2016/6/20 15:30,25.53
2016/6/21 15:30,24.58
2016/6/22 15:30,23.6
2016/6/23 15:30,25.55
2016/6/24 15:30,26.92
2016/6/25 15:30,27.96
2016/6/26 15:30,28.09
2016/6/27 15:30,28.24
2016/6/28 15:30,28.38
2016/6/29 15:30,28.79
2016/6/30 15:30,29.14
2016/7/1 15:30,28.9
2016/7/2 15:30,28.7
2016/7/3 15:30,28.47
2016/7/4 15:30,28.57
2016/7/5 15:30,28.16
2016/7/6 15:30,28.16
2016/7/7 15:30,27.76
2016/7/8 15:30,27.61
2016/7/9 15:30,27.66
2016/7/10 15:30,27.78
2016/7/11 15:30,27.31
2016/7/12 15:30,26.98
2016/7/13 15:30,26.42
2016/7/14 15:30,25.97
2016/7/15 15:30,26.07
2016/7/16 15:30,25.92
2016/7/17 15:30,25.52
2016/7/18 15:30,25.29
2016/7/19 15:30,25.09
2016/7/20 15:30,24.9
2016/7/21 15:30,25.35
2016/7/22 15:30,25.74
2016/7/23 15:30,26.06
2016/7/24 15:30,26.35
2016/7/25 15:30,26.22
2016/7/26 15:30,26.07
2016/7/27 15:30,25.95
2016/7/28 15:30,25.77
2016/7/29 15:30,25.81
2016/7/30 15:30,25.85
2016/7/31 15:30,25.9
2016/8/1 15:30,25.7
2016/8/2 15:30,25.7
2016/8/3 15:30,25.47
2016/8/4 15:30,25.29
2016/8/5 15:30,25.12
2016/8/6 15:30,24.98
2016/8/7 15:30,24.82
2016/8/8 15:30,24.85
2016/8/9 15:30,24.74
